"wy_simple","wym","cod_cuenca","pr","tem"
1984,4,"6003001",668.786,-0.612
1984,5,"6003001",141.555,-3.206
1984,6,"6003001",197.399,1.297
1984,7,"6003001",82.642,4.514
1984,8,"6003001",33.358,5.582
1984,9,"6003001",0.016,7.757
1984,10,"6003001",7.541,9.306
1984,11,"6003001",0.505,11.391
1984,12,"6003001",23.467,9.423
1984,1,"6008005",54.425,6.705
1984,2,"6008005",399.876,1.857
1984,3,"6008005",281.166,-0.888
1984,4,"6008005",674.11,0.561
1984,5,"6008005",157.228,-1.735
1984,6,"6008005",205.18,2.768
1984,7,"6008005",85.931,5.803
1984,8,"6008005",39.851,7.079
1984,9,"6008005",0.374,9.514
1984,10,"6008005",12.562,10.591
1984,11,"6008005",0.017,12.541
1984,12,"6008005",24.138,10.745
1984,1,"6013001",35.708,9.032
1984,2,"6013001",457.405,4.436
1984,3,"6013001",307.2,1.748
1984,4,"6013001",768.202,2.294
1984,5,"6013001",214.136,0.811
1984,6,"6013001",262.594,5.217
1984,7,"6013001",89.107,7.852
1984,8,"6013001",43.019,9.629
1984,9,"6013001",0.012,12.126
1984,10,"6013001",12.041,13.033
1984,11,"6013001",0,14.943
1984,12,"6013001",18.997,13.124
1984,1,"6027001",31.516,10.721
1984,2,"6027001",430.58,6.074
1984,3,"6027001",265.765,3.695
1984,4,"6027001",672.18,4.82
1984,5,"6027001",192.723,3.445
1984,6,"6027001",223.549,6.947
1984,7,"6027001",78.628,9.21
1984,8,"6027001",55.511,11.583
1984,9,"6027001",2.289,14.567
1984,10,"6027001",18.891,15.458
1984,11,"6027001",0.092,16.095
1984,12,"6027001",21.491,14.727
1984,1,"6028001",40.014,6.542
1984,2,"6028001",490.274,2.013
1984,3,"6028001",310.981,-0.988
1984,4,"6028001",735.218,0.673
1984,5,"6028001",188.488,-1.135
1984,6,"6028001",235.667,2.779
1984,7,"6028001",95.068,5.333
1984,8,"6028001",55.358,7.492
1984,9,"6028001",1.658,9.913
1984,10,"6028001",15.499,11.294
1984,11,"6028001",0.648,12.264
1984,12,"6028001",32.355,10.777
1984,1,"7103001",34.17,9.269
1984,2,"7103001",497.124,4.279
1984,3,"7103001",311.748,1.626
1984,4,"7103001",743.491,3.149
1984,5,"7103001",184.799,1.268
1984,6,"7103001",264.992,5.235
1984,7,"7103001",113.921,7.855
1984,8,"7103001",56.683,8.991
1984,9,"7103001",0.071,11.157
1984,10,"7103001",19.849,12.768
1984,11,"7103001",4.554,14.669
1984,12,"7103001",29.13,13.531
1984,1,"7104002",32.691,8.485
1984,2,"7104002",489.803,3.585
1984,3,"7104002",306.925,0.854
1984,4,"7104002",734.754,2.693
1984,5,"7104002",182.792,0.606
1984,6,"7104002",253.755,4.471
1984,7,"7104002",112.627,6.942
1984,8,"7104002",68.028,8.581
1984,9,"7104002",0.734,10.903
1984,10,"7104002",20.554,12.082
1984,11,"7104002",2.859,13.75
1984,12,"7104002",32.098,12.758
1984,1,"7112001",38.544,7.322
1984,2,"7112001",520.232,2.29
1984,3,"7112001",322.067,-0.355
1984,4,"7112001",768.142,1.362
1984,5,"7112001",174.566,-0.399
1984,6,"7112001",274.069,3.232
1984,7,"7112001",132.683,5.903
1984,8,"7112001",56.317,6.665
1984,9,"7112001",0.307,8.601
1984,10,"7112001",21.601,10.503
1984,11,"7112001",5.989,12.842
1984,12,"7112001",28.768,11.686
1984,1,"7115001",52.833,8.366
1984,2,"7115001",507.462,3.111
1984,3,"7115001",330.918,0.268
1984,4,"7115001",772.082,1.913
1984,5,"7115001",186.569,0.841
1984,6,"7115001",284.792,4.06
1984,7,"7115001",138.319,7.029
1984,8,"7115001",66.937,7.754
1984,9,"7115001",2.307,10.109
1984,10,"7115001",21.841,11.898
1984,11,"7115001",4.035,13.86
1984,12,"7115001",35.731,12.787
1984,1,"7117008",42.33,8.666
1984,2,"7117008",487.758,3.519
1984,3,"7117008",305.524,0.928
1984,4,"7117008",731.989,2.301
1984,5,"7117008",177.398,1.124
1984,6,"7117008",264.266,4.714
1984,7,"7117008",125.811,7.432
1984,8,"7117008",55.571,8.23
1984,9,"7117008",0.591,10.409
1984,10,"7117008",21.123,12.311
1984,11,"7117008",5.124,14.194
1984,12,"7117008",28.679,12.963
1984,1,"7317005",62.227,7.92
1984,2,"7317005",452.892,2.534
1984,3,"7317005",312.697,-0.43
1984,4,"7317005",633.207,0.556
1984,5,"7317005",120.719,0.014
1984,6,"7317005",243.417,3.488
1984,7,"7317005",148.351,6.025
1984,8,"7317005",34.506,7.704
1984,9,"7317005",4.159,11.5
1984,10,"7317005",17.105,13.828
1984,11,"7317005",0.017,14.399
1984,12,"7317005",32.533,12.887
1984,1,"7321002",51.05,7.664
1984,2,"7321002",437.062,2.759
1984,3,"7321002",286.369,0.06
1984,4,"7321002",628.547,1.252
1984,5,"7321002",122.329,0.308
1984,6,"7321002",232.362,3.366
1984,7,"7321002",133.481,6.203
1984,8,"7321002",44.833,7.588
1984,9,"7321002",2.641,10.751
1984,10,"7321002",17.71,13.092
1984,11,"7321002",0.694,14.032
1984,12,"7321002",30.06,12.557
1984,1,"7330001",62.593,10.755
1984,2,"7330001",494.723,5.49
1984,3,"7330001",382.199,2.875
1984,4,"7330001",656.252,3.685
1984,5,"7330001",165.297,3.924
1984,6,"7330001",300.472,6.828
1984,7,"7330001",179.758,9.032
1984,8,"7330001",40.91,11.045
1984,9,"7330001",4.362,14.617
1984,10,"7330001",19.773,16.183
1984,11,"7330001",0,16.119
1984,12,"7330001",36.395,14.566
1984,1,"7350003",68.45,9.371
1984,2,"7350003",483.61,3.934
1984,3,"7350003",370.74,1.279
1984,4,"7350003",690.104,1.821
1984,5,"7350003",160.384,1.974
1984,6,"7350003",283.402,4.7
1984,7,"7350003",168.956,7.067
1984,8,"7350003",38.309,9.133
1984,9,"7350003",5.309,12.779
1984,10,"7350003",18.163,14.698
1984,11,"7350003",0,14.773
1984,12,"7350003",36.624,13.396
1984,1,"7354002",69.829,10.388
1984,2,"7354002",468.011,5.507
1984,3,"7354002",350.658,3.093
1984,4,"7354002",677.631,3.576
1984,5,"7354002",159.423,3.827
1984,6,"7354002",282.741,6.583
1984,7,"7354002",158.911,8.552
1984,8,"7354002",44.923,10.504
1984,9,"7354002",3.093,14.056
1984,10,"7354002",20.654,15.898
1984,11,"7354002",0,15.932
1984,12,"7354002",40.108,14.43
1984,1,"7355002",70.459,10.528
1984,2,"7355002",472.476,5.52
1984,3,"7355002",340.251,3.458
1984,4,"7355002",712.066,4.014
1984,5,"7355002",162.518,3.964
1984,6,"7355002",278.707,6.903
1984,7,"7355002",150.365,9.112
1984,8,"7355002",50.365,11.055
1984,9,"7355002",0.948,14.581
1984,10,"7355002",22.173,16.413
1984,11,"7355002",0,16.481
1984,12,"7355002",42.386,14.802
1984,1,"7358001",55.604,12.78
1984,2,"7358001",317.942,8.436
1984,3,"7358001",224.049,6.105
1984,4,"7358001",480.985,7.104
1984,5,"7358001",116.572,7.48
1984,6,"7358001",188.681,10.427
1984,7,"7358001",99.212,12.585
1984,8,"7358001",41.538,14.17
1984,9,"7358001",0.083,17.532
1984,10,"7358001",10.552,18.972
1984,11,"7358001",0,18.869
1984,12,"7358001",28.248,16.757
1984,1,"7381001",32.565,14.455
1984,2,"7381001",237.96,9.955
1984,3,"7381001",138.192,7.388
1984,4,"7381001",359.978,8.494
1984,5,"7381001",80.692,8.97
1984,6,"7381001",117.821,11.853
1984,7,"7381001",55.315,13.394
1984,8,"7381001",5.501,15.198
1984,9,"7381001",0,18.742
1984,10,"7381001",1.772,20.254
1984,11,"7381001",0,20.316
1984,12,"7381001",14.582,17.688
1984,1,"8104001",63.376,8.63
1984,2,"8104001",479.807,2.646
1984,3,"8104001",362.363,0.175
1984,4,"8104001",636.464,1.04
1984,5,"8104001",138.353,0.915
1984,6,"8104001",268.35,4.054
1984,7,"8104001",175.162,6.566
1984,8,"8104001",30.304,8.628
1984,9,"8104001",9.332,12.722
1984,10,"8104001",15.111,14.684
1984,11,"8104001",0,14.944
1984,12,"8104001",30.235,13.425
1984,1,"8106001",61.668,8.948
1984,2,"8106001",523.464,2.999
1984,3,"8106001",388.939,0.734
1984,4,"8106001",655.303,1.548
1984,5,"8106001",150.031,1.598
1984,6,"8106001",284.371,4.509
1984,7,"8106001",192.509,6.573
1984,8,"8106001",30.485,8.729
1984,9,"8106001",10.521,12.511
1984,10,"8106001",18.294,14.46
1984,11,"8106001",0,14.868
1984,12,"8106001",36.385,13.409
1985,1,"3414001",0.025,6.845
1985,2,"3414001",1.701,4.947
1985,3,"3414001",0.129,5.905
1985,4,"3414001",28.52,2.176
1985,5,"3414001",42.747,0.833
1985,6,"3414001",0.026,2.148
1985,7,"3414001",4.466,5.468
1985,8,"3414001",0,8.117
1985,9,"3414001",0.032,9.551
1985,10,"3414001",0.464,11.158
1985,11,"3414001",6.904,9.781
1985,12,"3414001",0,8.997
1985,1,"3421001",0,6.465
1985,2,"3421001",1.526,4.523
1985,3,"3421001",0.027,5.321
1985,4,"3421001",28.732,1.367
1985,5,"3421001",33.925,0.373
1985,6,"3421001",0,1.994
1985,7,"3421001",9.456,5.086
1985,8,"3421001",0,7.398
1985,9,"3421001",0,8.765
1985,10,"3421001",0.057,10.275
1985,11,"3421001",8.733,9.036
1985,12,"3421001",0.342,8.477
1985,1,"3430003",0,6.156
1985,2,"3430003",1.028,4.6
1985,3,"3430003",0.121,5.2
1985,4,"3430003",19.99,1.6
1985,5,"3430003",35.622,0.333
1985,6,"3430003",0.021,1.793
1985,7,"3430003",2.2,4.793
1985,8,"3430003",0,7.568
1985,9,"3430003",0,8.977
1985,10,"3430003",0.213,10.538
1985,11,"3430003",4.82,9.139
1985,12,"3430003",0.003,8.406
1985,1,"3820001",0,7.118
1985,2,"3820001",3.012,4.9
1985,3,"3820001",0.415,5.854
1985,4,"3820001",20.148,1.684
1985,5,"3820001",9.526,1.059
1985,6,"3820001",0.242,2.481
1985,7,"3820001",7.278,5.285
1985,8,"3820001",0.004,8.305
1985,9,"3820001",0,9.841
1985,10,"3820001",0.19,11.494
1985,11,"3820001",9.71,10.19
1985,12,"3820001",1.115,9.29
1985,1,"4302001",2.135,4.817
1985,2,"4302001",3.425,1.463
1985,3,"4302001",0.371,2.993
1985,4,"4302001",2.335,-0.643
1985,5,"4302001",8.021,0.41
1985,6,"4302001",4.182,-0.102
1985,7,"4302001",11.996,2.193
1985,8,"4302001",0.864,5.635
1985,9,"4302001",0.186,8.788
1985,10,"4302001",1.323,10.679
1985,11,"4302001",27.721,8.939
1985,12,"4302001",2.636,7.374
1985,1,"4311001",0.065,5.437
1985,2,"4311001",6.002,3.489
1985,3,"4311001",8.161,3.345
1985,4,"4311001",35.144,-1.792
1985,5,"4311001",12.499,-1.853
1985,6,"4311001",3.978,0.251
1985,7,"4311001",15.188,3.271
1985,8,"4311001",0,6.573
1985,9,"4311001",0,8.718
1985,10,"4311001",0.032,9.879
1985,11,"4311001",4.865,8.186
1985,12,"4311001",1.17,7.205
1985,1,"4313001",0.78,6.145
1985,2,"4313001",5.259,4.005
1985,3,"4313001",3.528,4.271
1985,4,"4313001",25.002,-0.315
1985,5,"4313001",9.528,-0.315
1985,6,"4313001",4.597,0.95
1985,7,"4313001",12.257,4.01
1985,8,"4313001",0,7.478
1985,9,"4313001",0.01,10.026
1985,10,"4313001",0.169,11.18
1985,11,"4313001",6.114,9.307
1985,12,"4313001",0.448,8.043
1985,1,"4320001",2.811,6.624
1985,2,"4320001",2.897,4.296
1985,3,"4320001",1.498,5.295
1985,4,"4320001",19.529,1.142
1985,5,"4320001",7.943,0.976
1985,6,"4320001",6.94,2.011
1985,7,"4320001",9.375,4.579
1985,8,"4320001",0.017,7.746
1985,9,"4320001",0.038,10.062
1985,10,"4320001",0.448,11.474
1985,11,"4320001",14.296,9.826
1985,12,"4320001",1.488,8.659
1985,1,"4501001",0.301,4.971
1985,2,"4501001",7.631,2.592
1985,3,"4501001",14.887,1.84
1985,4,"4501001",34.076,-2.81
1985,5,"4501001",14.504,-2.381
1985,6,"4501001",8.279,-0.516
1985,7,"4501001",26.595,2.713
1985,8,"4501001",0,5.986
1985,9,"4501001",0.004,8.426
1985,10,"4501001",0.528,9.494
1985,11,"4501001",11.839,7.736
1985,12,"4501001",2.258,6.653
1985,1,"4503001",0.05,10.215
1985,2,"4503001",5.14,8.085
1985,3,"4503001",8.569,7.622
1985,4,"4503001",56.915,3.176
1985,5,"4503001",18.457,3.245
1985,6,"4503001",4.242,5.767
1985,7,"4503001",11.982,8.311
1985,8,"4503001",0,11.036
1985,9,"4503001",0,12.979
1985,10,"4503001",0.028,14.102
1985,11,"4503001",4.044,12.946
1985,12,"4503001",0.241,11.871
1985,1,"4511002",0.069,7.688
1985,2,"4511002",3.825,4.84
1985,3,"4511002",6.155,4.326
1985,4,"4511002",50.524,0.332
1985,5,"4511002",9.094,0.767
1985,6,"4511002",10.194,2.162
1985,7,"4511002",24.217,4.813
1985,8,"4511002",0,9.674
1985,9,"4511002",0.027,11.938
1985,10,"4511002",0.759,12.615
1985,11,"4511002",6.203,11.524
1985,12,"4511002",0,10.311
1985,1,"4513001",0.004,9.681
1985,2,"4513001",2.437,7.145
1985,3,"4513001",8.822,6.643
1985,4,"4513001",57.233,2.609
1985,5,"4513001",7.767,2.672
1985,6,"4513001",6.515,4.781
1985,7,"4513001",14.923,7.445
1985,8,"4513001",0,11.619
1985,9,"4513001",0,13.437
1985,10,"4513001",0.305,14.136
1985,11,"4513001",2.616,13.151
1985,12,"4513001",0,12.193
1985,1,"4515002",2.657,10.483
1985,2,"4515002",5.755,7.41
1985,3,"4515002",13.663,6.441
1985,4,"4515002",75.156,2.827
1985,5,"4515002",12.125,2.918
1985,6,"4515002",20.373,5.097
1985,7,"4515002",37.8,7.984
1985,8,"4515002",0,11.685
1985,9,"4515002",0.157,13.759
1985,10,"4515002",0.411,14.109
1985,11,"4515002",10.661,12.974
1985,12,"4515002",0.531,12.155
1985,1,"4522002",2.144,10.117
1985,2,"4522002",6.188,6.804
1985,3,"4522002",11.802,5.738
1985,4,"4522002",79.113,1.885
1985,5,"4522002",12.822,2.201
1985,6,"4522002",18.494,4.794
1985,7,"4522002",34.531,7.732
1985,8,"4522002",0,11.089
1985,9,"4522002",0.066,13.226
1985,10,"4522002",0.346,13.558
1985,11,"4522002",10.845,12.371
1985,12,"4522002",0.051,11.618
1985,1,"4531002",0,11.864
1985,2,"4531002",0.345,10.191
1985,3,"4531002",18.577,9.459
1985,4,"4531002",70.654,5.24
1985,5,"4531002",7.12,5.014
1985,6,"4531002",3.584,7.971
1985,7,"4531002",2.397,10.874
1985,8,"4531002",0.012,13.638
1985,9,"4531002",0,14.869
1985,10,"4531002",0,15.724
1985,11,"4531002",0.693,14.851
1985,12,"4531002",0,14.278
1985,1,"4703002",1.581,6.695
1985,2,"4703002",10.297,3.842
1985,3,"4703002",8.534,4.012
1985,4,"4703002",53.283,-0.793
1985,5,"4703002",6.156,-0.165
1985,6,"4703002",15.33,1.764
1985,7,"4703002",16.689,4.001
1985,8,"4703002",1.127,9.191
1985,9,"4703002",0.53,10.704
1985,10,"4703002",0.861,11.803
1985,11,"4703002",5.473,10.821
1985,12,"4703002",0,9.916
1985,1,"5100001",1.06,8.677
1985,2,"5100001",12.372,6.288
1985,3,"5100001",10.508,7.024
1985,4,"5100001",85.617,2.321
1985,5,"5100001",5.283,2.692
1985,6,"5100001",27.38,4.906
1985,7,"5100001",11.791,6.814
1985,8,"5100001",4.355,11.036
1985,9,"5100001",0,12.34
1985,10,"5100001",0.299,13.165
1985,11,"5100001",4.728,12.502
1985,12,"5100001",0,11.74
1985,1,"5101001",2.328,9.853
1985,2,"5101001",2.277,8.117
1985,3,"5101001",11.227,8.48
1985,4,"5101001",100.328,3.831
1985,5,"5101001",5.364,3.779
1985,6,"5101001",22.727,6.904
1985,7,"5101001",2.992,8.646
1985,8,"5101001",3.081,11.829
1985,9,"5101001",0,13.152
1985,10,"5101001",0,14.159
1985,11,"5101001",0.457,13.708
1985,12,"5101001",0,12.72
1985,1,"5200001",2.632,9.381
1985,2,"5200001",14.6,6.995
1985,3,"5200001",11.961,7.731
1985,4,"5200001",83.934,3.162
1985,5,"5200001",5.583,3.578
1985,6,"5200001",27.418,5.726
1985,7,"5200001",17.282,7.563
1985,8,"5200001",5.006,11.754
1985,9,"5200001",0.005,12.996
1985,10,"5200001",0.384,13.793
1985,11,"5200001",6.389,13.128
1985,12,"5200001",0,12.387
1985,1,"5401003",3.452,3.336
1985,2,"5401003",21.128,0.665
1985,3,"5401003",7.571,-1.52
1985,4,"5401003",48.908,-4.688
1985,5,"5401003",0.094,-4.202
1985,6,"5401003",33.046,-1.508
1985,7,"5401003",42.858,-0.306
1985,8,"5401003",0.016,3.482
1985,9,"5401003",0.809,7.691
1985,10,"5401003",2.968,9.903
1985,11,"5401003",14.181,8.192
1985,12,"5401003",0.081,7.448
1985,1,"5410002",4.425,5.689
1985,2,"5410002",19.424,3.39
1985,3,"5410002",14.054,1.914
1985,4,"5410002",58.233,-2.076
1985,5,"5410002",0.7,-1.446
1985,6,"5410002",32.21,1.642
1985,7,"5410002",30.058,3.476
1985,8,"5410002",0.769,6.961
1985,9,"5410002",0.174,9.913
1985,10,"5410002",0.877,11.657
1985,11,"5410002",8.74,10.293
1985,12,"5410002",0.119,9.491
1985,1,"5411001",8.354,10.926
1985,2,"5411001",22.014,9.298
1985,3,"5411001",38.002,8.647
1985,4,"5411001",94.462,4.131
1985,5,"5411001",0.332,4.696
1985,6,"5411001",37.693,8.241
1985,7,"5411001",11.78,10.278
1985,8,"5411001",10.928,13.35
1985,9,"5411001",0,15.379
1985,10,"5411001",0,16.547
1985,11,"5411001",3.018,15.734
1985,12,"5411001",0,14.647
1985,1,"5414001",3.98,6.927
1985,2,"5414001",18.864,4.48
1985,3,"5414001",10.426,4.431
1985,4,"5414001",68.155,0.077
1985,5,"5414001",7.945,0.633
1985,6,"5414001",26.31,3.116
1985,7,"5414001",27.217,5.303
1985,8,"5414001",2.381,9.238
1985,9,"5414001",0.024,10.738
1985,10,"5414001",0.383,11.75
1985,11,"5414001",10.494,10.746
1985,12,"5414001",0,10.012
1985,1,"5707002",12.95,4.585
1985,2,"5707002",40.66,2.301
1985,3,"5707002",25.05,0.602
1985,4,"5707002",77.455,-3.43
1985,5,"5707002",3.701,-2.853
1985,6,"5707002",67.923,0.374
1985,7,"5707002",63.967,1.46
1985,8,"5707002",5.044,5.479
1985,9,"5707002",1.658,9.084
1985,10,"5707002",2.395,11.081
1985,11,"5707002",16.006,9.343
1985,12,"5707002",0.066,8.576
1985,1,"5710001",21.359,5.138
1985,2,"5710001",76.556,3.356
1985,3,"5710001",56.327,1.265
1985,4,"5710001",120.546,-2.712
1985,5,"5710001",15.961,-2.487
1985,6,"5710001",91.552,1.218
1985,7,"5710001",84.542,2.636
1985,8,"5710001",17.89,6.485
1985,9,"5710001",2.64,9.73
1985,10,"5710001",3.947,11.47
1985,11,"5710001",16.46,10.351
1985,12,"5710001",0.824,9.43
1985,1,"5721001",12.347,3.547
1985,2,"5721001",27.945,1.278
1985,3,"5721001",19.054,0.534
1985,4,"5721001",67.726,-3.681
1985,5,"5721001",1.812,-3.508
1985,6,"5721001",66.054,-0.26
1985,7,"5721001",51.033,1.263
1985,8,"5721001",0.631,4.958
1985,9,"5721001",0.016,7.739
1985,10,"5721001",0.044,9.354
1985,11,"5721001",9.589,8.107
1985,12,"5721001",0,7.352
1985,1,"5722001",13.319,8.333
1985,2,"5722001",28.496,6.139
1985,3,"5722001",43.078,5.534
1985,4,"5722001",104.216,0.81
1985,5,"5722001",8.977,1.564
1985,6,"5722001",72.88,4.872
1985,7,"5722001",37.693,6.712
1985,8,"5722001",12.47,10.153
1985,9,"5722001",0,12.703
1985,10,"5722001",0.007,13.939
1985,11,"5722001",6.304,13.145
1985,12,"5722001",0,12.142
1985,1,"5722002",13.767,6.996
1985,2,"5722002",30.329,4.63
1985,3,"5722002",23.416,3.798
1985,4,"5722002",75.95,-0.547
1985,5,"5722002",4.074,-0.038
1985,6,"5722002",61.397,3.255
1985,7,"5722002",44.771,4.854
1985,8,"5722002",3.026,8.573
1985,9,"5722002",0.015,11.322
1985,10,"5722002",0.156,12.798
1985,11,"5722002",8.35,11.713
1985,12,"5722002",0,10.89
1985,1,"5730008",19.877,10.744
1985,2,"5730008",34.915,8.416
1985,3,"5730008",33.483,8.79
1985,4,"5730008",107.575,4.525
1985,5,"5730008",10.365,4.963
1985,6,"5730008",51.797,8.002
1985,7,"5730008",32.918,9.579
1985,8,"5730008",10.462,13.092
1985,9,"5730008",0,15.498
1985,10,"5730008",0,16.426
1985,11,"5730008",3.13,15.955
1985,12,"5730008",0,14.742
1985,1,"5741001",1.436,11.611
1985,2,"5741001",35.091,9.792
1985,3,"5741001",39.905,9.331
1985,4,"5741001",109.355,6.421
1985,5,"5741001",0.011,6.571
1985,6,"5741001",22.911,9.221
1985,7,"5741001",6.167,10.811
1985,8,"5741001",1.51,14.778
1985,9,"5741001",0,16.853
1985,10,"5741001",0,17.805
1985,11,"5741001",4.575,17.68
1985,12,"5741001",0,15.708
1985,1,"6003001",37.42,5.335
1985,2,"6003001",200.882,4.616
1985,3,"6003001",148.198,1.156
1985,4,"6003001",210.102,-2.119
1985,5,"6003001",27.864,-2.97
1985,6,"6003001",139.737,1.484
1985,7,"6003001",115.304,3.221
1985,8,"6003001",30.61,6.764
1985,9,"6003001",0.289,9.785
1985,10,"6003001",4.787,11.471
1985,11,"6003001",9.955,11.066
1985,12,"6003001",1.936,9.721
1985,1,"6008005",47.07,6.527
1985,2,"6008005",192.819,5.35
1985,3,"6008005",150.243,3.05
1985,4,"6008005",228.309,-0.679
1985,5,"6008005",33.211,-1.466
1985,6,"6008005",147.547,3.063
1985,7,"6008005",115.421,4.987
1985,8,"6008005",32.949,8.506
1985,9,"6008005",0.26,11.148
1985,10,"6008005",2.874,12.531
1985,11,"6008005",12.64,12.26
1985,12,"6008005",1.231,10.917
1985,1,"6013001",76.615,8.313
1985,2,"6013001",255.243,6.979
1985,3,"6013001",178.738,5.751
1985,4,"6013001",310.768,2.111
1985,5,"6013001",33.564,1.393
1985,6,"6013001",150.432,5.618
1985,7,"6013001",149.344,7.602
1985,8,"6013001",25.383,10.793
1985,9,"6013001",0,13.341
1985,10,"6013001",0.438,14.675
1985,11,"6013001",9.152,14.699
1985,12,"6013001",0.148,13.01
1985,1,"6027001",81.224,9.76
1985,2,"6027001",234.283,8.131
1985,3,"6027001",149.271,7.603
1985,4,"6027001",291.438,3.674
1985,5,"6027001",35.846,3.543
1985,6,"6027001",133.985,7.794
1985,7,"6027001",172.546,9.337
1985,8,"6027001",27.092,13.205
1985,9,"6027001",2.352,15.205
1985,10,"6027001",2.005,16.157
1985,11,"6027001",14.17,16.033
1985,12,"6027001",2.365,14.39
1985,1,"6028001",66.979,5.988
1985,2,"6028001",254.855,5.009
1985,3,"6028001",157.497,3.528
1985,4,"6028001",276.68,-0.712
1985,5,"6028001",30.684,-0.904
1985,6,"6028001",149.353,3.541
1985,7,"6028001",175.405,4.985
1985,8,"6028001",30.487,8.858
1985,9,"6028001",1.333,10.956
1985,10,"6028001",2.554,12.703
1985,11,"6028001",15.437,12.308
1985,12,"6028001",1.643,10.841
1985,1,"7103001",104.739,8.463
1985,2,"7103001",276.647,6.977
1985,3,"7103001",197.681,5.183
1985,4,"7103001",295.973,1.615
1985,5,"7103001",56.663,1.5
1985,6,"7103001",153.757,5.601
1985,7,"7103001",227.031,7.119
1985,8,"7103001",32.611,10.62
1985,9,"7103001",9.306,13.395
1985,10,"7103001",9.249,14.71
1985,11,"7103001",15.95,14.815
1985,12,"7103001",8.562,13.088
1985,1,"7104002",94.83,7.672
1985,2,"7104002",268.934,6.36
1985,3,"7104002",181.789,4.481
1985,4,"7104002",293.712,0.785
1985,5,"7104002",50.529,0.706
1985,6,"7104002",158.18,4.839
1985,7,"7104002",220.056,6.369
1985,8,"7104002",36.391,10.295
1985,9,"7104002",7.272,12.593
1985,10,"7104002",9.643,14.014
1985,11,"7104002",18.99,13.987
1985,12,"7104002",7.054,12.431
1985,1,"7112001",104.368,6.69
1985,2,"7112001",295.216,5.501
1985,3,"7112001",188.627,3.657
1985,4,"7112001",289.594,0.197
1985,5,"7112001",51.579,-0.097
1985,6,"7112001",147.395,3.679
1985,7,"7112001",244.715,5.063
1985,8,"7112001",32.098,8.245
1985,9,"7112001",8.764,11.495
1985,10,"7112001",12.316,12.701
1985,11,"7112001",14.14,13.016
1985,12,"7112001",14.378,11.241
1985,1,"7115001",108.59,7.65
1985,2,"7115001",298.789,6.135
1985,3,"7115001",203.755,5.019
1985,4,"7115001",311.409,1.311
1985,5,"7115001",59.578,1.372
1985,6,"7115001",150.577,5.135
1985,7,"7115001",265.6,6.171
1985,8,"7115001",30.979,9.325
1985,9,"7115001",10.665,12.33
1985,10,"7115001",14.331,13.6
1985,11,"7115001",11.843,14.094
1985,12,"7115001",15.023,12.341
1985,1,"7117008",99.027,7.863
1985,2,"7117008",282.534,6.487
1985,3,"7117008",186.704,5.218
1985,4,"7117008",290.65,1.761
1985,5,"7117008",50.024,1.605
1985,6,"7117008",139.832,5.323
1985,7,"7117008",233.278,6.583
1985,8,"7117008",29.602,9.801
1985,9,"7117008",7.405,12.842
1985,10,"7117008",10.148,14.041
1985,11,"7117008",10.98,14.348
1985,12,"7117008",14.16,12.501
1985,1,"7317005",117.92,7.378
1985,2,"7317005",351.228,5.513
1985,3,"7317005",180.793,2.849
1985,4,"7317005",249.434,-0.223
1985,5,"7317005",58.209,0.502
1985,6,"7317005",144.103,4.392
1985,7,"7317005",178.174,5.399
1985,8,"7317005",61.129,9.474
1985,9,"7317005",0.012,13.323
